"Name","Item","Color","Quantity","Quality","Priority","URL","Date","Mode","Loot"
"Gaff","Superior Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13443","2017.10.15","loot","04:41:33"
"Daemontools","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.10.15","loot","04:42:45"
"Daemontools","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.10.15","loot","04:43:33"
"Glacialwrath","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.10.15","loot","04:43:41"
"Glacialwrath","Dark Iron Residue","ffffffff"," 1","White","1","https://classicdb.ch/?item=18945","2017.10.15","loot","04:43:42"
"Glacialwrath","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.10.15","loot","04:45:29"
"Glacialwrath","Overlinked Chain Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4005","2017.10.15","loot","04:45:32"
"Daemontools","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.10.15","loot","04:46:43"
"Raitr","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.10.15","loot","04:47:56"
"Zendaril","Tender Wolf Meat","ffffffff"," 1","White","1","https://classicdb.ch/?item=12208","2017.10.14","loot","11:24:00"
"Raitr","Burning Pitch","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=4787","2017.10.14","loot","11:26:27"
"Raitr","Coal","ffffffff"," 2","White","1","https://classicdb.ch/?item=3857","2017.10.14","loot","11:28:53"
"Zendaril","Heart of Fire","ffffffff"," 2","White","1","https://classicdb.ch/?item=7077","2017.10.14","loot","11:28:59"
"Zendaril","Dark Iron Residue","ffffffff"," 11","White","1","https://classicdb.ch/?item=18945","2017.10.14","loot","11:28:59"
"Zendaril","Coal","ffffffff"," 1","White","1","https://classicdb.ch/?item=3857","2017.10.14","loot","11:31:16"
"Siilf","Superior Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13443","2017.10.14","loot","11:32:08"
"Siilf","Runecloth","ffffffff"," 2","White","1","https://classicdb.ch/?item=14047","2017.10.14","loot","11:32:08"
"Zendaril","Runecloth","ffffffff"," 10","White","1","https://classicdb.ch/?item=14047","2017.10.14","loot","11:32:22"
"Pyumanou","Twill Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3947","2017.10.14","loot","11:32:23"
"Pyumanou","Morning Glory Dew","ffffffff"," 1","White","1","https://classicdb.ch/?item=8766","2017.10.14","loot","11:32:25"
"Stealthunt","Runecloth","ffffffff"," 10","White","1","https://classicdb.ch/?item=14047","2017.10.14","loot","11:32:28"
"Pyumanou","Crochet Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3937","2017.10.14","loot","11:33:20"
"Pyumanou","Dark Iron Residue","ffffffff"," 8","White","1","https://classicdb.ch/?item=18945","2017.10.14","loot","11:33:39"
"Pyumanou","Runecloth","ffffffff"," 8","White","1","https://classicdb.ch/?item=14047","2017.10.14","loot","11:33:39"
"Zendaril","Homemade Cherry Pie","ffffffff"," 4","White","1","https://classicdb.ch/?item=8950","2017.10.14","loot","11:34:14"
"Pyumanou","Crochet Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3941","2017.10.14","loot","11:34:51"
"Pyumanou","Laminated Scale Gloves","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3996","2017.10.14","loot","11:34:52"
"Zendaril","Smooth Leather Bracers","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3971","2017.10.14","loot","11:36:06"
"Stealthunt","Thick Leather Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3962","2017.10.14","loot","11:36:08"
"Zendaril","Shadowforge Torch","ffffffff"," 1","White","1","https://classicdb.ch/?item=11885","2017.10.14","loot","11:45:14"
"Stealthunt","Homemade Cherry Pie","ffffffff"," 1","White","1","https://classicdb.ch/?item=8950","2017.10.14","loot","11:47:20"
"Stealthunt","Dark Iron Residue","ffffffff"," 7","White","1","https://classicdb.ch/?item=18945","2017.10.14","loot","11:47:44"
"Stealthunt","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.14","loot","11:48:29"
"Pyumanou","Thick Leather Boots","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3962","2017.10.14","loot","11:48:30"
"Zendaril","Morning Glory Dew","ffffffff"," 2","White","1","https://classicdb.ch/?item=8766","2017.10.14","loot","11:49:57"
"Raitr","Dark Iron Residue","ffffffff"," 1","White","1","https://classicdb.ch/?item=18945","2017.10.14","loot","11:51:09"
"Zendaril","Elemental Fire","ffffffff"," 1","White","1","https://classicdb.ch/?item=7068","2017.10.14","loot","11:52:32"
"Stealthunt","Coal","ffffffff"," 3","White","1","https://classicdb.ch/?item=3857","2017.10.14","loot","11:54:12"
"Zendaril","Scroll of Agility III","ffffffff"," 1","White","1","https://classicdb.ch/?item=4425","2017.10.14","loot","11:59:30"
"Zendaril","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.14","loot","12:00:38"
"Zendaril","Superior Mana Potion","ffffffff"," 2","White","1","https://classicdb.ch/?item=13443","2017.10.14","loot","12:02:41"
"Zendaril","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.10.14","loot","12:05:14"
"Stealthunt","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.10.14","loot","12:07:01"
"Zendaril","Stout War Staff","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=13823","2017.10.14","loot","12:13:33"
"Zendaril","Relic Coffer Key","ffffffff"," 1","White","1","https://classicdb.ch/?item=11078","2017.10.14","loot","12:14:10"
"Zendaril","Twill Cloak","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3947","2017.10.14","loot","12:14:47"
"Zendaril","Hand of Justice","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=11815","2017.10.14","loot","12:17:19"
"Grundig","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.10.13","loot","13:34:15"
"Noisiv","Major Healing Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13446","2017.10.13","loot","13:37:21"
"Valygar","Laminated Scale Belt","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3992","2017.10.13","loot","13:37:37"
"Valygar","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.10.13","loot","13:37:37"
"Siilf","Scroll of Spirit IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10306","2017.10.13","loot","13:39:24"
"Chuckpants","Warstrike Buckler","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=14812","2017.10.13","loot","13:41:34"
"Valygar","Twill Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3949","2017.10.13","loot","13:41:56"
"Amdog","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.13","loot","13:41:56"
"Amdog","Scroll of Intellect IV","ffffffff"," 1","White","1","https://classicdb.ch/?item=10308","2017.10.13","loot","13:41:56"
"Stealthunt","Dragonstalker's Helm","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16939","2017.10.12","loot","14:29:54"
"Whispershade","Bloodfang Hood","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=16908","2017.10.12","loot","14:30:37"
"Raitr","Head of Onyxia","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18423","2017.10.12","loot","14:31:48"
"Amdog","Deathbringer","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=17068","2017.10.12","loot","14:32:45"
"Gnozina","Onyxia Hide Backpack","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17966","2017.10.12","loot","14:33:21"
"Rockafella","Eskhandar's Collar","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=18205","2017.10.12","loot","14:34:03"
"Raitr","Medallion of Grand Marshal Morris","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=13091","2017.10.12","loot","14:34:09"
"Zombius","Lunar Wand of the Falcon","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15283","2017.10.12","loot","14:34:12"
"Soopra","Horizon Choker","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=13085","2017.10.12","loot","14:34:25"
"Raitr","Green Sack of Gems","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17963","2017.10.12","loot","14:34:29"
"Raitr","Holy War Sword of the Monkey","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=15221","2017.10.12","loot","14:34:31"
"Soopra","Scale of Onyxia","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=15410","2017.10.12","loot","14:34:38"
"Siilf","Runecloth","ffffffff"," 8","White","1","https://classicdb.ch/?item=14047","2017.10.11","loot","12:18:30"
"Chuckpants","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.10.11","loot","12:20:57"
"Raitr","Coal","ffffffff"," 1","White","1","https://classicdb.ch/?item=3857","2017.10.11","loot","12:25:56"
"Raitr","Shadowforge Torch","ffffffff"," 3","White","1","https://classicdb.ch/?item=11885","2017.10.11","loot","12:28:53"
"Raitr","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.10.11","loot","12:28:53"
"Pyumanou","Shadowforge Torch","ffffffff"," 1","White","1","https://classicdb.ch/?item=11885","2017.10.11","loot","12:29:25"
"Siilf","Scroll of Agility III","ffffffff"," 1","White","1","https://classicdb.ch/?item=4425","2017.10.11","loot","12:34:25"
"Chuckpants","Scroll of Strength III","ffffffff"," 1","White","1","https://classicdb.ch/?item=4426","2017.10.11","loot","12:35:29"
"Pyumanou","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.11","loot","12:35:38"
"Pyumanou","Runecloth","ffffffff"," 4","White","1","https://classicdb.ch/?item=14047","2017.10.11","loot","12:35:40"
"Pyumanou","Dark Iron Residue","ffffffff"," 2","White","1","https://classicdb.ch/?item=18945","2017.10.11","loot","12:35:42"
"Siilf","Morning Glory Dew","ffffffff"," 2","White","1","https://classicdb.ch/?item=8766","2017.10.11","loot","12:35:50"
"Pyumanou","Crochet Pants","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=3941","2017.10.11","loot","12:37:24"
"Pyumanou","Relic Coffer Key","ffffffff"," 1","White","1","https://classicdb.ch/?item=11078","2017.10.11","loot","12:38:19"
"Raitr","Dark Iron Residue","ffffffff"," 2","White","1","https://classicdb.ch/?item=18945","2017.10.11","loot","12:54:32"
"Chuckpants","Shadowforge Torch","ffffffff"," 1","White","1","https://classicdb.ch/?item=11885","2017.10.11","loot","12:57:11"
"Chuckpants","Blunting Mace","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4021","2017.10.11","loot","13:07:35"
"Sesek","Burning Pitch","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4787","2017.10.11","loot","13:24:08"
"Siilf","Shadowforge Torch","ffffffff"," 1","White","1","https://classicdb.ch/?item=11885","2017.10.11","loot","13:25:29"
"Pyumanou","Superior Mana Potion","ffffffff"," 1","White","1","https://classicdb.ch/?item=13443","2017.10.11","loot","13:30:43"
"Pyumanou","Scroll of Agility III","ffffffff"," 1","White","1","https://classicdb.ch/?item=4425","2017.10.11","loot","13:31:36"
"Sesek","Light Plate Helmet","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=8755","2017.10.11","loot","13:32:11"
"Sesek","Runecloth","ffffffff"," 3","White","1","https://classicdb.ch/?item=14047","2017.10.11","loot","13:32:17"
"Siilf","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.11","loot","13:34:51"
"Zendaril","Brilliant Scale","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=6826","2017.10.10","loot","12:15:46"
"Lysiah","Purple Lotus","ffffffff"," 1","White","1","https://classicdb.ch/?item=8831","2017.10.10","loot","12:15:55"
"Amdog","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.10","loot","12:18:30"
"Lezy","Evil Bat Eye","ffffffff"," 2","White","1","https://classicdb.ch/?item=11404","2017.10.10","loot","12:20:51"
"Stealthunt","Large Bat Fang","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=11403","2017.10.10","loot","12:21:00"
"Stealthunt","Rugged Leather","ffffffff"," 22","White","1","https://classicdb.ch/?item=8170","2017.10.10","loot","12:22:16"
"Stealthunt","Thick Leather","ffffffff"," 4","White","1","https://classicdb.ch/?item=4304","2017.10.10","loot","12:22:20"
"Stealthunt","Evil Bat Eye","ffffffff"," 2","White","1","https://classicdb.ch/?item=11404","2017.10.10","loot","12:22:45"
"Lezy","Large Bat Fang","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=11403","2017.10.10","loot","12:23:29"
"Lonis","Roasted Quail","ffffffff"," 1","White","1","https://classicdb.ch/?item=8952","2017.10.10","loot","12:24:02"
"Lysiah","Evil Bat Eye","ffffffff"," 1","White","1","https://classicdb.ch/?item=11404","2017.10.10","loot","12:24:04"
"Gafftroll","Large Bat Fang","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=11403","2017.10.10","loot","12:27:01"
"Amdog","Sayge's Fortune #8","ffffffff"," 1","White","1","https://classicdb.ch/?item=19243","2017.10.10","loot","12:27:14"
"Lysiah","Mountain Silversage","ffffffff"," 2","White","1","https://classicdb.ch/?item=13465","2017.10.10","loot","12:28:31"
"Lysiah","Bloodvine","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=19726","2017.10.10","loot","12:28:39"
"Lysiah","Golden Sansam","ffffffff"," 1","White","1","https://classicdb.ch/?item=13464","2017.10.10","loot","12:28:39"
"Soupped","Channeler's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=19881","2017.10.10","loot","12:32:11"
"Raitr","Powerful Mojo","ffffffff"," 1","White","1","https://classicdb.ch/?item=12804","2017.10.10","loot","12:32:22"
"Raitr","Massive Mojo","ffffffff"," 1","White","1","https://classicdb.ch/?item=19943","2017.10.10","loot","12:32:23"
"Lonis","Thorium Ore","ffffffff"," 3","White","1","https://classicdb.ch/?item=10620","2017.10.10","loot","12:32:27"
"Lonis","Dense Stone","ffffffff"," 1","White","1","https://classicdb.ch/?item=12365","2017.10.10","loot","12:32:27"
"Lonis","Souldarite","ff1eff00"," 2","Green","2","https://classicdb.ch/?item=19774","2017.10.10","loot","12:32:27"
"Daemontools","Zulian Defender","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19915","2017.10.10","loot","12:32:36"
"Soupped","Runecloth","ffffffff"," 1","White","1","https://classicdb.ch/?item=14047","2017.10.10","loot","12:36:30"
"Lonis","Blooddrenched Footpads","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19906","2017.10.10","loot","12:39:13"
"Palhum","Channeler's Head","ffffffff"," 2","White","1","https://classicdb.ch/?item=19881","2017.10.10","loot","12:39:16"
"Soupped","Primal Hakkari Kossack","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=19723","2017.10.10","loot","12:39:28"
"Saintgermain","Channeler's Head","ffffffff"," 1","White","1","https://classicdb.ch/?item=19881","2017.10.10","loot","12:39:31"
"Zendaril","Dripping Spider Mandible","ff9d9d9d"," 2","Grey","0","https://classicdb.ch/?item=4585","2017.10.10","loot","12:49:39"
"Lonis","Ironweb Spider Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=14227","2017.10.10","loot","12:51:19"
"Stealthunt","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.10.10","loot","12:51:31"
"Stealthunt","Dripping Spider Mandible","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4585","2017.10.10","loot","12:51:31"
"Saintgermain","Bloodvine","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=19726","2017.10.10","loot","12:52:35"
"Saintgermain","Golden Sansam","ffffffff"," 1","White","1","https://classicdb.ch/?item=13464","2017.10.10","loot","12:52:35"
"Saintgermain","Ironweb Spider Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=14227","2017.10.10","loot","12:54:04"
"Zendaril","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.10.10","loot","12:54:05"
"Lezy","Dripping Spider Mandible","ff9d9d9d"," 3","Grey","0","https://classicdb.ch/?item=4585","2017.10.10","loot","12:55:13"
"Lezy","Hard Spider Leg Tip","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=1074","2017.10.10","loot","12:55:14"
"Lezy","Shadow Silk","ffffffff"," 1","White","1","https://classicdb.ch/?item=10285","2017.10.10","loot","12:55:14"
"Palhum","Dripping Spider Mandible","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4585","2017.10.10","loot","12:55:38"
"Raitr","Overlord's Crimson Band","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19873","2017.10.10","loot","13:21:06"
"Daemontools","Bloodsoaked Pauldrons","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19878","2017.10.10","loot","13:21:35"
"Soupped","High Councillor's Circlet of Stamina","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=10139","2017.10.10","loot","13:22:55"
"Lezy","Forked Tongue","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=6444","2017.10.10","loot","13:23:39"
"Soupped","Dreamfoil","ffffffff"," 1","White","1","https://classicdb.ch/?item=13463","2017.10.10","loot","13:25:13"
"Soupped","Bloodvine","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=19726","2017.10.10","loot","13:25:13"
"Stealthunt","Punctured Voodoo Doll","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=19821","2017.10.10","loot","13:25:46"
"Stealthunt","Blood Scythe","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19727","2017.10.10","loot","13:26:49"
"Soupped","Mountain Silversage","ffffffff"," 1","White","1","https://classicdb.ch/?item=13465","2017.10.10","loot","13:27:31"
"Palhum","Sabertooth Fang","ff9d9d9d"," 1","Grey","0","https://classicdb.ch/?item=4580","2017.10.10","loot","13:27:51"
"Toyotasupra","Punctured Voodoo Doll","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=19819","2017.10.10","loot","13:30:26"
"Sesek","Blood Scythe","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19727","2017.10.10","loot","13:30:26"
"Stealthunt","Zulian Slicer","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19901","2017.10.10","loot","13:34:23"
"Zendaril","Primal Hakkari Bindings","ffa335ee"," 1","Epic","4","https://classicdb.ch/?item=19716","2017.10.10","loot","13:35:01"
"Soupped","Primal Tiger Leather","ffffffff"," 1","White","1","https://classicdb.ch/?item=19768","2017.10.10","loot","13:35:06"
"Toyotasupra","Yellow Sack of Gems","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=17965","2017.10.10","loot","13:39:56"
"Toyotasupra","Hyperion Shield of Agility","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=10367","2017.10.10","loot","13:39:59"
"Amdog","Nat Pagle's Broken Reel","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19947","2017.10.10","loot","13:40:22"
"Lysiah","Hero's Pauldrons","ff1eff00"," 1","Green","2","https://classicdb.ch/?item=8310","2017.10.10","loot","13:42:26"
"Lysiah","Red Hakkari Bijou","ff0070dd"," 1","Blue","3","https://classicdb.ch/?item=19707","2017.10.10","loot","13:42:26"
